City,Country,Region,_time,count,isIP,isIPv6,isMissingLocation,isPrivateOrReserved,lat,lon,modifiedByPython,modifiedByPythonTimestamp,src
Oslo,Norway,Oslo County,2022-02-02T15:36:06,2,true,false,true,false,59.955,10.859,true,2022-02-02T15:36:06,46.15.185.74
Oslo,Norway,Oslo County,2022-02-02T15:36:06,2,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,84.212.140.40
Oslo,Norway,Oslo County,2022-02-02T15:36:06,1,true,false,true,false,59.955,10.859,true,2022-02-02T15:36:06,195.139.119.255
Nesbru,Norway,Viken,2022-02-02T15:36:06,8,true,false,false,false,59.8564,10.4966,true,2022-02-02T15:36:06,85.166.30.117
Oslo,Norway,Oslo County,2022-02-02T15:36:06,1,true,false,true,false,59.955,10.859,true,2022-02-02T15:36:06,46.15.152.223
Oslo,Norway,Oslo County,2022-02-02T15:36:06,1,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,80.212.97.231
Oslo,Norway,Oslo County,2022-02-02T15:36:06,1,true,false,true,false,59.9338,10.764,true,2022-02-02T15:36:06,89.8.198.189
Osteras,Norway,Viken,2022-02-02T15:36:06,4,true,false,true,false,59.9503,10.6053,true,2022-02-02T15:36:06,46.212.49.189
Oslo,Norway,Oslo County,2022-02-02T15:36:06,1,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,31.45.101.230
Oslo,Norway,Oslo County,2022-02-02T15:36:06,1,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,46.46.200.20
Fornebu,Norway,Viken,2022-02-02T15:36:06,3,true,false,false,false,59.8991,10.6294,true,2022-02-02T15:36:06,77.16.62.75
Oslo,Norway,Oslo County,2022-02-02T15:36:06,6,true,false,true,false,59.955,10.859,true,2022-02-02T15:36:06,158.248.75.75
Oslo,Norway,Oslo County,2022-02-02T15:36:06,1,true,false,true,false,59.955,10.859,true,2022-02-02T15:36:06,46.15.149.212
Oslo,Norway,Oslo County,2022-02-02T15:36:06,3,true,false,true,false,59.9127,10.7461,true,2022-02-02T15:36:06,89.8.218.31
Gjerdrum,Norway,Viken,2022-02-02T15:36:06,2,true,false,false,false,60.0797,11.031,true,2022-02-02T15:36:06,88.89.135.184
Oslo,Norway,Oslo County,2022-02-02T15:36:06,1,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,51.175.152.9
Asker,Norway,Viken,2022-02-02T15:36:06,3,true,false,false,false,59.8228,10.4329,true,2022-02-02T15:36:06,84.215.2.230
Oslo,Norway,Oslo County,2022-02-02T15:36:06,7,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,46.46.199.194
Spikkestad,Norway,Viken,2022-02-02T15:36:06,1,true,false,false,false,59.7365,10.3361,true,2022-02-02T15:36:06,81.166.171.182
Asker,Norway,Viken,2022-02-02T15:36:06,1,true,false,false,false,59.8348,10.4277,true,2022-02-02T15:36:06,84.213.217.207
Oslo,Norway,Oslo County,2022-02-02T15:36:06,1,true,false,true,false,59.955,10.859,true,2022-02-02T15:36:06,46.15.158.85
Oslo,Norway,Oslo County,2022-02-02T15:36:06,1,true,false,true,false,59.955,10.859,true,2022-02-02T15:36:06,89.8.184.9
Fornebu,Norway,Viken,2022-02-02T15:36:06,2,true,false,false,false,59.8991,10.6294,true,2022-02-02T15:36:06,77.16.68.184
Oslo,Norway,Oslo County,2022-02-02T15:36:06,2,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,81.191.233.246
Asker,Norway,Viken,2022-02-02T15:36:06,4,true,false,false,false,59.8162,10.3714,true,2022-02-02T15:36:06,79.160.217.196
Oslo,Norway,Oslo County,2022-02-02T15:36:06,3,true,false,true,false,59.955,10.859,true,2022-02-02T15:36:06,46.15.163.112
Fornebu,Norway,Viken,2022-02-02T15:36:06,1,true,false,false,false,59.8991,10.6294,true,2022-02-02T15:36:06,77.16.65.169
Stavern,Norway,Vestfold og Telemark,2022-02-02T15:36:06,2,true,false,true,false,59,10.0333,true,2022-02-02T15:36:06,46.230.129.251
Oslo,Norway,Oslo County,2022-02-02T15:36:06,1,true,false,false,false,59.9114,10.8114,true,2022-02-02T15:36:06,46.230.133.176
Hasle,Norway,Viken,2022-02-02T15:36:06,1,true,false,false,false,59.9335,10.5837,true,2022-02-02T15:36:06,95.34.171.120
Oslo,Norway,Oslo County,2022-02-02T15:36:06,2,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,81.166.193.132
Rykkin,Norway,Viken,2022-02-02T15:36:06,2,true,false,false,false,59.9281,10.4965,true,2022-02-02T15:36:06,88.88.79.86
Fornebu,Norway,Viken,2022-02-02T15:36:06,7,true,false,false,false,59.8991,10.6294,true,2022-02-02T15:36:06,77.16.220.204
Fornebu,Norway,Viken,2022-02-02T15:36:06,1,true,false,true,false,59.8991,10.6294,true,2022-02-02T15:36:06,77.18.49.216
Oslo,Norway,Oslo County,2022-02-02T15:36:06,1,true,false,true,false,59.955,10.859,true,2022-02-02T15:36:06,46.15.183.162
Oslo,Norway,Oslo County,2022-02-02T15:36:06,2,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,89.8.168.164
Asker,Norway,Viken,2022-02-02T15:36:06,4,true,false,false,false,59.8162,10.3714,true,2022-02-02T15:36:06,81.167.66.153
Oslo,Norway,Oslo County,2022-02-02T15:36:06,2,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,84.212.86.45
Oslo,Norway,Oslo County,2022-02-02T15:36:06,2,true,false,true,false,59.955,10.859,true,2022-02-02T15:36:06,46.15.176.131
Lyefjell,Norway,Rogaland,2022-02-02T15:36:06,1,true,false,false,false,58.7354,5.73615,true,2022-02-02T15:36:06,89.8.207.101
Oslo,Norway,Oslo County,2022-02-02T15:36:06,1,true,false,true,false,59.955,10.859,true,2022-02-02T15:36:06,46.15.175.119
Fornebu,Norway,Viken,2022-02-02T15:36:06,2,true,false,false,false,59.8991,10.6294,true,2022-02-02T15:36:06,77.16.65.61
Oslo,Norway,Oslo County,2022-02-02T15:36:06,1,true,false,true,false,59.955,10.859,true,2022-02-02T15:36:06,46.15.181.103
Rykkin,Norway,Viken,2022-02-02T15:36:06,2,true,false,false,false,59.9281,10.4965,true,2022-02-02T15:36:06,88.88.220.113
Oslo,Norway,Oslo County,2022-02-02T15:36:06,1,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,82.164.87.189
Oslo,Norway,Oslo County,2022-02-02T15:36:06,5,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,51.175.65.196
Oslo,Norway,Oslo County,2022-02-02T15:36:06,1,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,46.46.207.150
Asker,Norway,Viken,2022-02-02T15:36:06,1,true,false,false,false,59.8228,10.4329,true,2022-02-02T15:36:06,84.213.222.187
Oslo,Norway,Oslo County,2022-02-02T15:36:06,1,true,false,true,false,59.955,10.859,true,2022-02-02T15:36:06,46.15.176.199
Fornebu,Norway,Viken,2022-02-02T15:36:06,1,true,false,false,false,59.8991,10.6294,true,2022-02-02T15:36:06,77.16.50.183
Oslo,Norway,Oslo County,2022-02-02T15:36:06,1,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,89.8.90.189
Oslo,Norway,Oslo County,2022-02-02T15:36:06,1,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,84.214.106.19
Fornebu,Norway,Viken,2022-02-02T15:36:06,2,true,false,false,false,59.8991,10.6294,true,2022-02-02T15:36:06,77.16.50.217
Oslo,Norway,Oslo County,2022-02-02T15:36:06,2,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,77.17.7.246
Oslo,Norway,Oslo County,2022-02-02T15:36:06,1,true,false,true,false,59.955,10.859,true,2022-02-02T15:36:06,46.15.167.240
Oslo,Norway,Oslo County,2022-02-02T15:36:06,2,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,62.92.142.238
Hovik verk,Norway,Viken,2022-02-02T15:36:06,1,true,false,false,false,59.8956,10.5914,true,2022-02-02T15:36:06,88.95.63.19
Oslo,Norway,Oslo County,2022-02-02T15:36:06,2,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,84.212.51.122
Oslo,Norway,Oslo County,2022-02-02T15:36:06,1,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,46.46.202.47
Fornebu,Norway,Viken,2022-02-02T15:36:06,1,true,false,false,false,59.8991,10.6294,true,2022-02-02T15:36:06,77.16.46.66
Oslo,Norway,Oslo County,2022-02-02T15:36:06,6,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,79.160.68.252
Oslo,Norway,Oslo County,2022-02-02T15:36:06,1,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,51.175.147.221
Larvik,Norway,Vestfold og Telemark,2022-02-02T15:36:06,2,true,false,false,false,59.0533,10.0352,true,2022-02-02T15:36:06,89.8.211.241
Oslo,Norway,Oslo County,2022-02-02T15:36:06,2,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,89.8.81.30
Sandefjord,Norway,Vestfold og Telemark,2022-02-02T15:36:06,1,true,false,false,false,59.1361,10.2618,true,2022-02-02T15:36:06,92.220.180.99
Oslo,Norway,Oslo County,2022-02-02T15:36:06,1,true,false,true,false,59.955,10.859,true,2022-02-02T15:36:06,46.15.177.62
Oslo,Norway,Oslo County,2022-02-02T15:36:06,1,true,false,true,false,59.9127,10.7461,true,2022-02-02T15:36:06,89.8.218.26
Oslo,Norway,Oslo County,2022-02-02T15:36:06,2,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,46.46.201.165
Stabekk,Norway,Viken,2022-02-02T15:36:06,3,true,false,false,false,59.9024,10.6096,true,2022-02-02T15:36:06,95.34.1.219
Rykkin,Norway,Viken,2022-02-02T15:36:06,1,true,false,false,false,59.9281,10.4965,true,2022-02-02T15:36:06,95.34.233.49
Lillestrøm,Norway,Viken,2022-02-02T15:36:06,1,true,false,false,false,59.956,11.0492,true,2022-02-02T15:36:06,77.16.65.221
Oslo,Norway,Oslo County,2022-02-02T15:36:06,1,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,46.46.203.127
Slependen,Norway,Viken,2022-02-02T15:36:06,1,true,false,false,false,59.877,10.5074,true,2022-02-02T15:36:06,80.203.119.11
Oslo,Norway,Oslo County,2022-02-02T15:36:06,1,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,46.46.201.38
Blommenholm,Norway,Viken,2022-02-02T15:36:06,2,true,false,false,false,59.8989,10.5404,true,2022-02-02T15:36:06,46.9.227.132
Fornebu,Norway,Viken,2022-02-02T15:36:06,1,true,false,false,false,59.8991,10.6294,true,2022-02-02T15:36:06,77.16.210.210
Oslo,Norway,Oslo County,2022-02-02T15:36:06,1,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,46.46.199.249
Oslo,Norway,Oslo County,2022-02-02T15:36:06,4,true,false,false,false,59.9526,10.7666,true,2022-02-02T15:36:06,89.8.214.238
Oslo,Norway,Oslo County,2022-02-02T15:36:06,2,true,false,true,false,59.955,10.859,true,2022-02-02T15:36:06,46.15.210.44
Fornebu,Norway,Viken,2022-02-02T15:36:06,4,true,false,false,false,59.8991,10.6294,true,2022-02-02T15:36:06,77.16.219.226
Oslo,Norway,Oslo County,2022-02-02T15:36:06,1,true,false,true,false,59.955,10.859,true,2022-02-02T15:36:06,46.15.164.205
Oslo,Norway,Oslo County,2022-02-02T15:36:06,1,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,84.213.69.255
Oslo,Norway,Oslo County,2022-02-02T15:36:06,1,true,false,false,false,59.9546,10.7618,true,2022-02-02T15:36:06,89.8.204.115
Oslo,Norway,Oslo County,2022-02-02T15:36:06,2,true,false,false,false,59.9546,10.7618,true,2022-02-02T15:36:06,89.8.204.127
Fornebu,Norway,Viken,2022-02-02T15:36:06,1,true,false,false,false,59.8991,10.6294,true,2022-02-02T15:36:06,77.16.219.100
Brumunddal,Norway,Innlandet,2022-02-02T15:36:06,1,true,false,true,false,60.881,10.9395,true,2022-02-02T15:36:06,89.8.200.7
Drammen,Norway,Viken,2022-02-02T15:36:06,2,true,false,false,false,59.7216,10.1249,true,2022-02-02T15:36:06,92.221.225.50
Oslo,Norway,Oslo County,2022-02-02T15:36:06,2,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,193.156.192.25
Oslo,Norway,Oslo County,2022-02-02T15:36:06,1,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,46.46.192.43
Oslo,Norway,Oslo County,2022-02-02T15:36:06,2,true,false,true,false,59.955,10.859,true,2022-02-02T15:36:06,88.88.97.4
Lyefjell,Norway,Rogaland,2022-02-02T15:36:06,1,true,false,false,false,58.7354,5.73615,true,2022-02-02T15:36:06,89.8.207.37
Oslo,Norway,Oslo County,2022-02-02T15:36:06,1,true,false,true,false,59.955,10.859,true,2022-02-02T15:36:06,89.8.88.122
Oslo,Norway,Oslo County,2022-02-02T15:36:06,2,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,46.46.193.111
Oslo,Norway,Oslo County,2022-02-02T15:36:06,1,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,46.46.197.164
Oslo,Norway,Oslo County,2022-02-02T15:36:06,1,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,84.211.198.64
Oslo,Norway,Oslo County,2022-02-02T15:36:06,1,true,false,true,false,59.955,10.859,true,2022-02-02T15:36:06,89.8.96.41
Fornebu,Norway,Viken,2022-02-02T15:36:06,4,true,false,false,false,59.8991,10.6294,true,2022-02-02T15:36:06,77.16.70.80
Flateby,Norway,Viken,2022-02-02T15:36:06,1,true,false,true,false,59.8266,11.1405,true,2022-02-02T15:36:06,84.49.216.169
Oslo,Norway,Oslo County,2022-02-02T15:36:06,1,true,false,true,false,59.9114,10.8114,true,2022-02-02T15:36:06,46.230.137.90
Fornebu,Norway,Viken,2022-02-02T15:36:06,1,true,false,false,false,59.8991,10.6294,true,2022-02-02T15:36:06,77.16.45.137
Oslo,Norway,Oslo County,2022-02-02T15:36:06,1,true,false,false,false,59.9546,10.7618,true,2022-02-02T15:36:06,89.8.204.21
New York,United States,New York,2022-02-02T15:36:06,2,true,false,false,false,40.7157,-74,true,2022-02-02T15:36:06,62.182.99.79
Drammen,Norway,Viken,2022-02-02T15:36:06,1,true,false,false,false,59.73,10.1883,true,2022-02-02T15:36:06,141.0.79.90
Rykkin,Norway,Viken,2022-02-02T15:36:06,1,true,false,false,false,59.9281,10.4965,true,2022-02-02T15:36:06,88.88.224.18
Fornebu,Norway,Viken,2022-02-02T15:36:06,3,true,false,false,false,59.8991,10.6294,true,2022-02-02T15:36:06,77.16.75.80
Fornebu,Norway,Viken,2022-02-02T15:36:06,1,true,false,false,false,59.8991,10.6294,true,2022-02-02T15:36:06,77.16.58.239
Oslo,Norway,Oslo County,2022-02-02T15:36:06,1,true,false,true,false,59.955,10.859,true,2022-02-02T15:36:06,46.15.129.245
Oslo,Norway,Oslo County,2022-02-02T15:36:06,1,true,false,false,false,59.9338,10.764,true,2022-02-02T15:36:06,89.8.55.137
Oslo,Norway,Oslo County,2022-02-02T15:36:06,1,true,false,true,false,59.955,10.859,true,2022-02-02T15:36:06,46.15.128.194
Fornebu,Norway,Viken,2022-02-02T15:36:06,1,true,false,true,false,59.8991,10.6294,true,2022-02-02T15:36:06,77.18.56.19
Jar,Norway,Viken,2022-02-02T15:36:06,1,true,false,false,false,59.9272,10.6256,true,2022-02-02T15:36:06,84.202.112.171
Lysaker,Norway,Viken,2022-02-02T15:36:06,1,true,false,false,false,59.9068,10.6393,true,2022-02-02T15:36:06,109.189.204.4
Bryne,Norway,Rogaland,2022-02-02T15:36:06,2,true,false,false,false,58.7354,5.64766,true,2022-02-02T15:36:06,77.16.212.115
Oslo,Norway,Oslo County,2022-02-02T15:36:06,1,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,212.251.201.236
Oslo,Norway,Oslo County,2022-02-02T15:36:06,3,true,false,true,false,59.955,10.859,true,2022-02-02T15:36:06,89.8.67.204
Stabekk,Norway,Viken,2022-02-02T15:36:06,1,true,false,true,false,59.9106,10.6156,true,2022-02-02T15:36:06,158.248.69.138
Voyenenga,Norway,Viken,2022-02-02T15:36:06,1,true,false,false,false,59.9114,10.4792,true,2022-02-02T15:36:06,31.45.32.8
Lysaker,Norway,Viken,2022-02-02T15:36:06,1,true,false,false,false,59.9099,10.6355,true,2022-02-02T15:36:06,89.8.196.188
Oslo,Norway,Oslo County,2022-02-02T15:36:06,1,true,false,false,false,59.9338,10.764,true,2022-02-02T15:36:06,89.8.198.103
Melhus,Norway,Trøndelag,2022-02-02T15:36:06,1,true,false,false,false,63.2855,10.2781,true,2022-02-02T15:36:06,89.8.193.142
Fornebu,Norway,Viken,2022-02-02T15:36:06,1,true,false,false,false,59.8991,10.6294,true,2022-02-02T15:36:06,77.16.73.142
Hasle,Norway,Viken,2022-02-02T15:36:06,1,true,false,false,false,59.9335,10.5837,true,2022-02-02T15:36:06,92.220.21.200
Oslo,Norway,Oslo County,2022-02-02T15:36:06,1,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,46.46.195.58
Oslo,Norway,Oslo County,2022-02-02T15:36:06,1,true,false,true,false,59.955,10.859,true,2022-02-02T15:36:06,46.15.141.95
Heggedal,Norway,Viken,2022-02-02T15:36:06,1,true,false,false,false,59.7891,10.4403,true,2022-02-02T15:36:06,85.165.194.187
Hasle,Norway,Viken,2022-02-02T15:36:06,1,true,false,false,false,59.9335,10.5837,true,2022-02-02T15:36:06,88.91.22.185
Asker,Norway,Viken,2022-02-02T15:36:06,1,true,false,false,false,59.8458,10.4313,true,2022-02-02T15:36:06,148.83.134.3
Oslo,Norway,Oslo County,2022-02-02T15:36:06,2,true,false,true,false,59.955,10.859,true,2022-02-02T15:36:06,46.15.143.127
Oslo,Norway,Oslo County,2022-02-02T15:36:06,2,true,false,true,false,59.955,10.859,true,2022-02-02T15:36:06,89.8.83.63
Gjettum,Norway,Viken,2022-02-02T15:36:06,3,true,false,true,false,59.9082,10.5216,true,2022-02-02T15:36:06,148.83.135.4
Tyristrand,Norway,Viken,2022-02-02T15:36:06,2,true,false,false,false,60.0792,10.0752,true,2022-02-02T15:36:06,81.167.176.139
Oslo,Norway,Oslo County,2022-02-02T15:36:06,1,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,51.175.205.138
Oslo,Norway,Oslo County,2022-02-02T15:36:06,1,true,false,true,false,59.9127,10.7461,true,2022-02-02T15:36:06,89.8.219.32
Rykkin,Norway,Viken,2022-02-02T15:36:06,1,true,false,false,false,59.9319,10.4814,true,2022-02-02T15:36:06,82.164.67.56
Slependen,Norway,Viken,2022-02-02T15:36:06,1,true,false,false,false,59.877,10.5074,true,2022-02-02T15:36:06,84.210.177.237
Saetre,Norway,Viken,2022-02-02T15:36:06,1,true,false,false,false,59.6908,10.523,true,2022-02-02T15:36:06,109.247.132.30
Oslo,Norway,Oslo County,2022-02-02T15:36:06,2,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,84.210.153.255
Lillestrøm,Norway,Viken,2022-02-02T15:36:06,1,true,false,false,false,59.956,11.0492,true,2022-02-02T15:36:06,77.16.38.216
Oslo,Norway,Oslo County,2022-02-02T15:36:06,1,true,false,true,false,59.9127,10.7461,true,2022-02-02T15:36:06,89.8.219.56
Oslo,Norway,Oslo County,2022-02-02T15:36:06,1,true,false,false,false,59.9546,10.7618,true,2022-02-02T15:36:06,89.8.204.70
Oslo,Norway,Oslo County,2022-02-02T15:36:06,3,true,false,true,false,59.955,10.859,true,2022-02-02T15:36:06,46.15.131.45
Sandefjord,Norway,Vestfold og Telemark,2022-02-02T15:36:06,4,true,false,true,false,59.1312,10.2167,true,2022-02-02T15:36:06,89.8.59.223
Oslo,Norway,Oslo County,2022-02-02T15:36:06,1,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,46.46.202.83
Hokksund,Norway,Viken,2022-02-02T15:36:06,3,true,false,false,false,59.7708,9.90987,true,2022-02-02T15:36:06,89.8.205.41
Oslo,Norway,Oslo County,2022-02-02T15:36:06,2,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,84.213.192.86
Oslo,Norway,Oslo County,2022-02-02T15:36:06,5,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,31.45.120.60
Lyefjell,Norway,Rogaland,2022-02-02T15:36:06,2,true,false,false,false,58.7354,5.73615,true,2022-02-02T15:36:06,89.8.207.68
Oslo,Norway,Oslo County,2022-02-02T15:36:06,2,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,46.46.199.152
Oslo,Norway,Oslo County,2022-02-02T15:36:06,2,true,false,false,false,59.9526,10.7666,true,2022-02-02T15:36:06,89.8.213.250
Oslo,Norway,Oslo County,2022-02-02T15:36:06,1,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,81.166.196.19
Oslo,Norway,Oslo County,2022-02-02T15:36:06,2,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,89.8.87.117
Oslo,Norway,Oslo County,2022-02-02T15:36:06,1,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,84.212.158.154
Oslo,Norway,Oslo County,2022-02-02T15:36:06,2,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,37.191.198.45
Oslo,Norway,Oslo County,2022-02-02T15:36:06,1,true,false,true,false,59.9127,10.7461,true,2022-02-02T15:36:06,89.8.219.150
Oslo,Norway,Oslo County,2022-02-02T15:36:06,1,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,92.220.18.120
Oslo,Norway,Oslo County,2022-02-02T15:36:06,2,true,false,true,false,59.9127,10.7461,true,2022-02-02T15:36:06,89.8.218.243
Fornebu,Norway,Viken,2022-02-02T15:36:06,2,true,false,false,false,59.8991,10.6294,true,2022-02-02T15:36:06,77.16.219.28
Kolsas,Norway,Viken,2022-02-02T15:36:06,1,true,false,false,false,59.9191,10.5134,true,2022-02-02T15:36:06,62.16.176.20
Slependen,Norway,Viken,2022-02-02T15:36:06,1,true,false,false,false,59.877,10.5074,true,2022-02-02T15:36:06,80.203.119.18
Oslo,Norway,Oslo County,2022-02-02T15:36:06,2,true,false,false,false,59.9338,10.764,true,2022-02-02T15:36:06,89.8.193.91
Oslo,Norway,Oslo County,2022-02-02T15:36:06,1,true,false,false,false,59.9526,10.7666,true,2022-02-02T15:36:06,89.8.212.234
Oslo,Norway,Oslo County,2022-02-02T15:36:06,1,true,false,true,false,59.9338,10.764,true,2022-02-02T15:36:06,89.8.198.173
Rykkin,Norway,Viken,2022-02-02T15:36:06,2,true,false,false,false,59.9319,10.4814,true,2022-02-02T15:36:06,95.34.117.120
Hovik verk,Norway,Viken,2022-02-02T15:36:06,1,true,false,false,false,59.8922,10.5799,true,2022-02-02T15:36:06,212.251.182.206
Oslo,Norway,Oslo County,2022-02-02T15:36:06,2,true,false,true,false,59.955,10.859,true,2022-02-02T15:36:06,46.15.171.92
Oslo,Norway,Oslo County,2022-02-02T15:36:06,1,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,212.251.167.113
Oslo,Norway,Oslo County,2022-02-02T15:36:06,1,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,46.46.192.86
Oslo,Norway,Oslo County,2022-02-02T15:36:06,1,true,false,true,false,59.9114,10.8114,true,2022-02-02T15:36:06,46.230.134.54
Oslo,Norway,Oslo County,2022-02-02T15:36:06,1,true,false,true,false,59.955,10.859,true,2022-02-02T15:36:06,46.15.164.17
Oslo,Norway,Oslo County,2022-02-02T15:36:06,4,true,false,true,false,59.955,10.859,true,2022-02-02T15:36:06,89.8.116.51
Oslo,Norway,Oslo County,2022-02-02T15:36:06,1,true,false,true,false,59.9127,10.7461,true,2022-02-02T15:36:06,89.8.195.138
Oslo,Norway,Oslo County,2022-02-02T15:36:06,1,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,46.46.193.213
Oslo,Norway,Oslo County,2022-02-02T15:36:06,2,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,84.212.204.222
Rygge,Norway,Viken,2022-02-02T15:36:06,1,true,false,true,false,59.3776,10.7503,true,2022-02-02T15:36:06,89.8.108.143
Gjettum,Norway,Viken,2022-02-02T15:36:06,3,true,false,false,false,59.9082,10.5216,true,2022-02-02T15:36:06,84.234.133.79
Fornebu,Norway,Viken,2022-02-02T15:36:06,1,true,false,false,false,59.8991,10.6294,true,2022-02-02T15:36:06,77.16.74.210
Oslo,Norway,Oslo County,2022-02-02T15:36:06,3,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,46.46.196.195
Oslo,Norway,Oslo County,2022-02-02T15:36:06,2,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,46.46.204.205
Oslo,Norway,Oslo County,2022-02-02T15:36:06,1,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,85.166.94.83
Oslo,Norway,Oslo County,2022-02-02T15:36:06,1,true,false,true,false,59.955,10.859,true,2022-02-02T15:36:06,193.235.30.4
Sandvika,Norway,Viken,2022-02-02T15:36:06,1,true,false,false,false,59.8956,10.5212,true,2022-02-02T15:36:06,82.164.52.231
Gjettum,Norway,Viken,2022-02-02T15:36:06,1,true,false,false,false,59.9082,10.5216,true,2022-02-02T15:36:06,46.9.81.65
Asker,Norway,Viken,2022-02-02T15:36:06,3,true,false,false,false,59.8458,10.4313,true,2022-02-02T15:36:06,84.213.220.124
Oslo,Norway,Oslo County,2022-02-02T15:36:06,4,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,88.90.127.92
Oslo,Norway,Oslo County,2022-02-02T15:36:06,1,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,85.166.163.49
Fornebu,Norway,Viken,2022-02-02T15:36:06,1,true,false,false,false,59.8991,10.6294,true,2022-02-02T15:36:06,77.16.46.35
Oslo,Norway,Oslo County,2022-02-02T15:36:06,1,true,false,true,false,59.9526,10.7666,true,2022-02-02T15:36:06,89.8.104.148
Slependen,Norway,Viken,2022-02-02T15:36:06,2,true,false,false,false,59.877,10.5074,true,2022-02-02T15:36:06,80.203.118.170
Jar,Norway,Viken,2022-02-02T15:36:06,1,true,false,false,false,59.9272,10.6256,true,2022-02-02T15:36:06,109.189.72.70
Fornebu,Norway,Viken,2022-02-02T15:36:06,1,true,false,false,false,59.8946,10.6282,true,2022-02-02T15:36:06,195.139.173.150
Oslo,Norway,Oslo County,2022-02-02T15:36:06,1,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,31.169.53.75
Rykkin,Norway,Viken,2022-02-02T15:36:06,1,true,false,false,false,59.9281,10.4965,true,2022-02-02T15:36:06,88.88.224.214
Rykkin,Norway,Viken,2022-02-02T15:36:06,2,true,false,false,false,59.9281,10.4965,true,2022-02-02T15:36:06,109.189.108.83
Voyenenga,Norway,Viken,2022-02-02T15:36:06,4,true,false,false,false,59.9114,10.4792,true,2022-02-02T15:36:06,31.45.32.136
Oslo,Norway,Oslo County,2022-02-02T15:36:06,1,true,false,true,false,59.955,10.859,true,2022-02-02T15:36:06,46.212.46.41
Oslo,Norway,Oslo County,2022-02-02T15:36:06,4,true,false,true,false,59.955,10.859,true,2022-02-02T15:36:06,46.15.176.168
Jar,Norway,Viken,2022-02-02T15:36:06,1,true,false,false,false,59.9272,10.6256,true,2022-02-02T15:36:06,212.251.233.200
Hvalstad,Norway,Viken,2022-02-02T15:36:06,4,true,false,false,false,59.8579,10.4505,true,2022-02-02T15:36:06,79.160.222.160
Oslo,Norway,Oslo County,2022-02-02T15:36:06,1,true,false,false,false,59.955,10.859,true,2022-02-02T15:36:06,84.209.37.124
